cell_id,row,col,centroid_x,centroid_y,geometry
1453,27,28,412227.3738420745,3379981.7927185036,"POLYGON ((412477.3738420745 3379731.7927185036, 412477.3738420745 3380231.7927185036, 411977.3738420745 3380231.7927185036, 411977.3738420745 3379731.7927185036, 412477.3738420745 3379731.7927185036))"
1454,28,28,412227.3738420745,3380481.7927185036,"POLYGON ((412477.3738420745 3380231.7927185036, 412477.3738420745 3380731.7927185036, 411977.3738420745 3380731.7927185036, 411977.3738420745 3380231.7927185036, 412477.3738420745 3380231.7927185036))"
1455,29,28,412227.3738420745,3380981.7927185036,"POLYGON ((412477.3738420745 3380731.7927185036, 412477.3738420745 3381231.7927185036, 411977.3738420745 3381231.7927185036, 411977.3738420745 3380731.7927185036, 412477.3738420745 3380731.7927185036))"
1456,30,28,412227.3738420745,3381481.7927185036,"POLYGON ((412477.3738420745 3381231.7927185036, 412477.3738420745 3381731.7927185036, 411977.3738420745 3381731.7927185036, 411977.3738420745 3381231.7927185036, 412477.3738420745 3381231.7927185036))"
1457,31,28,412227.3738420745,3381981.7927185036,"POLYGON ((412477.3738420745 3381731.7927185036, 412477.3738420745 3382231.7927185036, 411977.3738420745 3382231.7927185036, 411977.3738420745 3381731.7927185036, 412477.3738420745 3381731.7927185036))"
1458,32,28,412227.3738420745,3382481.7927185036,"POLYGON ((412477.3738420745 3382231.7927185036, 412477.3738420745 3382731.7927185036, 411977.3738420745 3382731.7927185036, 411977.3738420745 3382231.7927185036, 412477.3738420745 3382231.7927185036))"
1459,33,28,412227.3738420745,3382981.7927185036,"POLYGON ((412477.3738420745 3382731.7927185036, 412477.3738420745 3383231.7927185036, 411977.3738420745 3383231.7927185036, 411977.3738420745 3382731.7927185036, 412477.3738420745 3382731.7927185036))"
1460,34,28,412227.3738420745,3383481.7927185036,"POLYGON ((412477.3738420745 3383231.7927185036, 412477.3738420745 3383731.7927185036, 411977.3738420745 3383731.7927185036, 411977.3738420745 3383231.7927185036, 412477.3738420745 3383231.7927185036))"
1461,35,28,412227.3738420745,3383981.7927185036,"POLYGON ((412477.3738420745 3383731.7927185036, 412477.3738420745 3384231.7927185036, 411977.3738420745 3384231.7927185036, 411977.3738420745 3383731.7927185036, 412477.3738420745 3383731.7927185036))"
1462,36,28,412227.3738420745,3384481.7927185036,"POLYGON ((412477.3738420745 3384231.7927185036, 412477.3738420745 3384731.7927185036, 411977.3738420745 3384731.7927185036, 411977.3738420745 3384231.7927185036, 412477.3738420745 3384231.7927185036))"
1463,37,28,412227.3738420745,3384981.7927185036,"POLYGON ((412477.3738420745 3384731.7927185036, 412477.3738420745 3385231.7927185036, 411977.3738420745 3385231.7927185036, 411977.3738420745 3384731.7927185036, 412477.3738420745 3384731.7927185036))"
1464,38,28,412227.3738420745,3385481.7927185036,"POLYGON ((412477.3738420745 3385231.7927185036, 412477.3738420745 3385731.7927185036, 411977.3738420745 3385731.7927185036, 411977.3738420745 3385231.7927185036, 412477.3738420745 3385231.7927185036))"
1465,39,28,412227.3738420745,3385981.7927185036,"POLYGON ((412477.3738420745 3385731.7927185036, 412477.3738420745 3386231.7927185036, 411977.3738420745 3386231.7927185036, 411977.3738420745 3385731.7927185036, 412477.3738420745 3385731.7927185036))"
1466,40,28,412227.3738420745,3386481.7927185036,"POLYGON ((412477.3738420745 3386231.7927185036, 412477.3738420745 3386731.7927185036, 411977.3738420745 3386731.7927185036, 411977.3738420745 3386231.7927185036, 412477.3738420745 3386231.7927185036))"
1467,41,28,412227.3738420745,3386981.7927185036,"POLYGON ((412477.3738420745 3386731.7927185036, 412477.3738420745 3387231.7927185036, 411977.3738420745 3387231.7927185036, 411977.3738420745 3386731.7927185036, 412477.3738420745 3386731.7927185036))"
1468,42,28,412227.3738420745,3387481.7927185036,"POLYGON ((412477.3738420745 3387231.7927185036, 412477.3738420745 3387731.7927185036, 411977.3738420745 3387731.7927185036, 411977.3738420745 3387231.7927185036, 412477.3738420745 3387231.7927185036))"
1469,43,28,412227.3738420745,3387981.7927185036,"POLYGON ((412477.3738420745 3387731.7927185036, 412477.3738420745 3388231.7927185036, 411977.3738420745 3388231.7927185036, 411977.3738420745 3387731.7927185036, 412477.3738420745 3387731.7927185036))"
1470,44,28,412227.3738420745,3388481.7927185036,"POLYGON ((412477.3738420745 3388231.7927185036, 412477.3738420745 3388731.7927185036, 411977.3738420745 3388731.7927185036, 411977.3738420745 3388231.7927185036, 412477.3738420745 3388231.7927185036))"
1471,45,28,412227.3738420745,3388981.7927185036,"POLYGON ((412477.3738420745 3388731.7927185036, 412477.3738420745 3389231.7927185036, 411977.3738420745 3389231.7927185036, 411977.3738420745 3388731.7927185036, 412477.3738420745 3388731.7927185036))"
1472,46,28,412227.3738420745,3389481.7927185036,"POLYGON ((412477.3738420745 3389231.7927185036, 412477.3738420745 3389731.7927185036, 411977.3738420745 3389731.7927185036, 411977.3738420745 3389231.7927185036, 412477.3738420745 3389231.7927185036))"
1473,47,28,412227.3738420745,3389981.7927185036,"POLYGON ((412477.3738420745 3389731.7927185036, 412477.3738420745 3390231.7927185036, 411977.3738420745 3390231.7927185036, 411977.3738420745 3389731.7927185036, 412477.3738420745 3389731.7927185036))"
