cell_id,centroid_x,centroid_y,population_source,population,income,poi_count,poi_density,income_source,cluster,monthly_income_cny,vot_cny_per_h,p_evtol,trip_rate,demand
740,407227.3738420745,3385481.7927185036,zonal_sum,3785.0541038513184,45.73374668872623,2,8.0,external,4,8736.0,25.1,0.08655,0.008655,32.75964326883316
741,407227.3738420745,3385981.7927185036,zonal_sum,2981.2074451446533,39.73844794787628,4,16.0,external,0,2956.0,8.49,0.06033,0.006033,17.985624516557692
742,407227.3738420745,3386481.7927185036,zonal_sum,3061.2779693603516,42.2457941623693,1,4.0,external,4,8736.0,25.1,0.08655,0.008655,26.49536082481384
743,407227.3738420745,3386981.7927185036,zonal_sum,3110.802990913391,36.597049253815236,1,4.0,external,0,2956.0,8.49,0.06033,0.006033,18.76747444418049
744,407227.3738420745,3387481.7927185036,zonal_sum,1051.702581167221,38.20546296630784,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,6.344921672181845
745,407227.3738420745,3387981.7927185036,zonal_sum,4595.786897659302,51.77603937702898,0,0.0,external,4,8736.0,25.1,0.08655,0.008655,39.77653559924126
746,407227.3738420745,3388481.7927185036,zonal_sum,5861.509071350098,43.796593523756485,8,32.0,external,1,4049.0,11.64,0.06455,0.006455,37.83604105556488
747,407227.3738420745,3388981.7927185036,zonal_sum,6163.0214920043945,38.09641911753422,2,8.0,external,0,2956.0,8.49,0.06033,0.006033,37.18150866126251
748,407227.3738420745,3389481.7927185036,zonal_sum,4004.6740341186523,50.80974274347527,14,56.0,external,1,4049.0,11.64,0.06455,0.006455,25.8501708902359
749,407227.3738420745,3389981.7927185036,zonal_sum,5558.9536056518555,54.84617463182701,3,12.0,external,4,8736.0,25.1,0.08655,0.008655,48.1127434569168
750,407227.3738420745,3390481.7927185036,zonal_sum,6868.7412109375,44.380236278991006,4,16.0,external,4,8736.0,25.1,0.08655,0.008655,59.44895518066406
751,407227.3738420745,3390981.7927185036,zonal_sum,6036.538726806641,32.35648146359141,2,8.0,external,0,2956.0,8.49,0.06033,0.006033,36.41843813882446
752,407227.3738420745,3391481.7927185036,zonal_sum,7372.699813842773,33.131923918614824,1,4.0,external,0,2956.0,8.49,0.06033,0.006033,44.47949797691345
753,407227.3738420745,3391981.7927185036,zonal_sum,4664.533338546753,35.55622921593623,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,28.14112963145256
754,407227.3738420745,3392481.7927185036,zonal_sum,4059.4806022644043,37.21527209000804,6,24.0,external,1,4049.0,11.64,0.06455,0.006455,26.203947287616728
755,407227.3738420745,3392981.7927185036,zonal_sum,6491.764179229736,35.00193124896258,13,52.0,external,1,4049.0,11.64,0.06455,0.006455,41.904337776927946
756,407227.3738420745,3393481.7927185036,zonal_sum,7001.652984619141,33.88218508530687,9,36.0,external,1,4049.0,11.64,0.06455,0.006455,45.19567001571655
757,407227.3738420745,3393981.7927185036,zonal_sum,7286.821517944336,24.360943134584623,12,48.0,external,1,4049.0,11.64,0.06455,0.006455,47.03643289833069
758,407227.3738420745,3394481.7927185036,zonal_sum,5859.457824707031,20.862468456685935,12,48.0,external,1,4049.0,11.64,0.06455,0.006455,37.82280025848389
759,407227.3738420745,3394981.7927185036,zonal_sum,7043.169830322266,22.483761029157446,8,32.0,external,1,4049.0,11.64,0.06455,0.006455,45.463661254730226
760,407227.3738420745,3395481.7927185036,zonal_sum,7579.552459716797,26.341877877734056,13,52.0,external,1,4049.0,11.64,0.06455,0.006455,48.926011127471924
761,407227.3738420745,3395981.7927185036,zonal_sum,6103.422470092773,25.99508028053757,10,40.0,external,1,4049.0,11.64,0.06455,0.006455,39.39759204444885
762,407227.3738420745,3396481.7927185036,zonal_sum,6139.391868591309,26.586915029196696,12,48.0,external,1,4049.0,11.64,0.06455,0.006455,39.62977451175689
763,407227.3738420745,3396981.7927185036,zonal_sum,4908.1511306762695,24.095860888235634,13,52.0,external,1,4049.0,11.64,0.06455,0.006455,31.68211554851532
764,407227.3738420745,3397481.7927185036,zonal_sum,6557.847412109375,19.693948090591384,12,48.0,external,1,4049.0,11.64,0.06455,0.006455,42.33090504516601
765,407227.3738420745,3397981.7927185036,zonal_sum,4084.473286628723,23.041155395620454,7,28.0,external,1,4049.0,11.64,0.06455,0.006455,26.365275065188406
766,407227.3738420745,3398481.7927185036,zonal_sum,3187.4641494750977,24.46416551759169,7,28.0,external,1,4049.0,11.64,0.06455,0.006455,20.575081084861754
767,407227.3738420745,3398981.7927185036,zonal_sum,2293.8977518081665,19.71626650808673,11,44.0,external,1,4049.0,11.64,0.06455,0.006455,14.807109987921715
768,407227.3738420745,3399481.7927185036,zonal_sum,2409.1863020062447,15.961999015369607,1,4.0,external,3,1877.0,5.39,0.05645,0.005645,13.59985667482525
769,407227.3738420745,3399981.7927185036,zonal_sum,2946.612633705139,12.111158933109918,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,16.63362831726551
770,407227.3738420745,3400481.7927185036,zonal_sum,2477.31729221344,12.269210941023546,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,13.984456114544868
771,407227.3738420745,3400981.7927185036,zonal_sum,2407.584261894226,12.726343705681899,1,4.0,external,3,1877.0,5.39,0.05645,0.005645,13.590813158392907
772,407227.3738420745,3401481.7927185036,zonal_sum,3036.3375282287598,13.351074068758532,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,17.14012534685135
773,407227.3738420745,3401981.7927185036,zonal_sum,3420.1142349243164,13.689802607589584,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,19.306544856147767
774,407227.3738420745,3402481.7927185036,zonal_sum,5125.828121185303,16.69930940527241,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,28.935299744091033
775,407227.3738420745,3402981.7927185036,zonal_sum,2997.9424591064453,17.76083085500941,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,16.923385181655885
776,407727.3738420745,3367981.7927185036,zonal_sum,1012.8415112495422,19.79410363203046,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,5.717490331003666
777,407727.3738420745,3368481.7927185036,zonal_sum,392.9481419995427,27.01092560935821,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,2.3706561406832414
778,407727.3738420745,3368981.7927185036,zonal_sum,305.0958819501102,33.57171948263826,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,1.8406434558050149
779,407727.3738420745,3369481.7927185036,zonal_sum,162.3686003126204,22.880185878570487,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,0.9165707487647421
780,407727.3738420745,3369981.7927185036,zonal_sum,440.86386657878757,20.327283245630664,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,2.488676526837256
781,407727.3738420745,3370481.7927185036,zonal_sum,222.13721746951342,24.201742878700138,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,1.3401538329935745
